Nome do Evento,Data,Localização,Imagem
Samba dos Guimarães com Confraria Carioca,"SAB, 20 JAN · 19:30","Mercado das Pulgas - Rio de Janeiro, RJ",https://images.sympla.com.br/6164560edca23-xs.jpg
Tausday | Terça |02 janeiro,"TER, 02 JAN · 22:00","Tau - Rio de Janeiro, RJ",https://images.sympla.com.br/658b1917c37fe-xs.jpg
Future Nostalgia / Especial Dua Lipa & Miley Cyrus / 0800 até 00h* retire seu voucher,"SAB, 06 JAN · 23:00","Substation Bar Club - Rio de Janeiro, RJ",https://images.sympla.com.br/65831947548cb-xs.png
BANDA MERLIN,"SAB, 06 JAN · 20:00","O CLÃ PUB - Nilópolis, RJ",https://images.sympla.com.br/6584574d3ccb1-xs.jpg
LAPAGODE NO PORTAL - DOMINGO | ENTRADA 0800,"DOM, 07 JAN · 18:00","Portal Club - Rio de Janeiro, RJ",https://images.sympla.com.br/65820ad3f3322-xs.png
Samba dos Guimarães com Pede Teresa,"SAB, 06 JAN · 19:30","Mercado das Pulgas - Rio de Janeiro, RJ",https://images.sympla.com.br/6164560edca23-xs.jpg
NAVARONE E BANDA THEM GUNS - ATRAÇÃO INTERNACIONAL,"SAB, 13 JAN · 20:00","Macaco Caolho Rock 'N Drinks - Rio de Janeiro, RJ",https://images.sympla.com.br/657f3bd27059a-xs.png
BANDA SWEETGUNS - TRIBUTO GUNS N' ROSES,"SEX, 05 JAN · 20:00","O CLÃ PUB - Nilópolis, RJ",https://images.sympla.com.br/658455abc240b-xs.jpg
Carlos Evanney canta Roberto Carlos,"SAB, 03 FEV · 20:30","Teatro Brigitte Blair - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/t99hfd9jni72ksrmukaaovhs7tc5v4t2g9rncsqfgiqblfl56vou04hulkb5llrvjfq2pp0tqhjj0ssmjmkhcsdgnuj54ui0vqmanq.webp
SHOW DE VERÃO DA MANGUEIRA,"31 JAN
01 FEV","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3dtje474dujdc79hmiqg6oqhsanhvm4k3cqi3k6nohgvif7363tqfsoco5kbi5ugp4dkprcaflplpqnkuf892s36jdldgncs9suvnqe.jpeg
FAFÁ DE BELÉM,"SEX, 02 FEV · 22:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3ppu9tipj3rbk57i2442rr97k8vbtodenntc8gudhmk49stuarbtt1oc2jcit19hcfuosn5fvvka0qel69a48c8mhu0t37esjiqgkrk.jpeg
Blackcat | Réveillon da Eros 2024,"01 JAN
02 JAN","Black Cat - Rio de Janeiro, RJ",https://images.sympla.com.br/656fa302cea75-xs.jpg
Paradox,"SAB, 27 JAN · 21:00","Terrasse Rio - Rio de Janeiro, RJ",https://images.sympla.com.br/6520c2607560d-xs.jpg
DANIEL JOBIM & KELL SMITH - TRIBUTO A ELIS & TOM,"SAB, 23 MAR · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/18149tii3nhqmk84u1ujj69au1vfpkt01nh8rff53bokhs7ssf96g2jnrn82l276rargvdq88p5k1a40t8ienumkn0pc3qt85pcdgrv.webp
ROUPA NOVA,"29 MAR
30 MAR","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/b0e69hcpvvmsr48o8869rb1uv7h08npujcgmhjbjc78gh5u579i4h4n741h2ent2nkuibhia8i698uacocthuv6cm49ps3r1a9i899.jpeg
DIDI ASSIS NO RIO SCENARIUM 04.01,"QUI, 04 JAN · 19:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2mj6hc58o5jniu8k586tg5kjpo88qrgvdvgkkg24nna3nclg5ggqfc8q34rq620pcu27u576oinad8lra5pqkgcdgmudstur92cs45t.jpeg
SAMBA DU BLACK NO RIO SCENARIUM 05.01,"SEX, 05 JAN · 19:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/q719svdcpun0up3jg7j8q29ubb49nojkv4qqr5pd8lhhn59jee5047kqquucgmbgr2743t8q8j28toib3kvb5nnds3elavmr5d2bhb.webp
PORTELA 100 ANOS - O CÉU DE MADUREIRA É MAIS BONITO,"TER, 16 JAN · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3vl7bci3no60shekkej6embglli1rj3sbga20qigg87o9f6hcfkeuf7gh8bfb3am5dgptjcs4ggqnp73shm16cu1rkq3flfmuice4ie.jpeg
DECCO TORRES - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUA, 17 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/39qdfv0f9mfaqsdupm4llls054ou44tivrt29n4mi42getjtcn62q78hasob3teesqbnl1m2bsv2i01tiv2p60n61vi9ibktlhotg1j.webp
SAMBA & FEIJOADA COM ADILSON DA VILA 27.01,"SAB, 27 JAN · 12:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1c661bk32bbillc5oju8so44rgbj7i9qt3oksrcjrtkq5ip17i04gr1p9ffnofpi57iqkgfibp505j9a3jrgc0crvtbhavue8qsbj1b.jpeg
SAMBA & FEIJOADA COM ADILSON DA VILA 13.01,"SAB, 13 JAN · 12:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/k7fi5fq2u4q8ajbck3a8a3p2jfcquu66un1bln3bml1c4gsle6sufgqqs42n3d4m6fa04ojedopo4m0fqrbt4ab0lbq1mrfsfvc09d.webp
BELLA ÉPOQUE NO RIO SCENARIUM,"17 JAN
31 JAN","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/353n9q7ttcsq6bo05in8pjiota9eeai816jgknkvc1mu6msp30ovtpn1ib3ab4l5egg3q0sft5rfc6is0ak3supsbl7pdd3tes8l1cl.webp
SAMBA & FEIJOADA COM NANDO DO CAVACO 20.01,"SAB, 20 JAN · 12:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1ql2gja1jbhe79n8r35fvvqpm57ih0lsq13o05odrl6cemoot4b295ue1lbvq09ti9bvfr3u0qcno92hd9pes8l81mucejputi1901o.webp
Sexteto Sucupira - FESTIVAL DE VERÃO NO DOLORES CLUB,"SEX, 26 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/33ck9ge1j90ua43ecp4amrpbqr9pul23m854h39f85fi4n5ptf8h2mom3m842na1jfs8caijt8vspe0655usc8bggrr9ou2dilivcmn.webp
BATERIA DA VILA ISABEL NO RIO SCENARIUM 06.01,"SAB, 06 JAN · 20:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/243jo46mjfingfhgbm0qr03vmfhe8bokti87jv1ckuug7m618dvpmscvmdhughb6fmjuuj4dlqr66r4b108gtdlfu9fehfh4cdfr7bf.webp
NEY MATOGROSSO - BLOCO NA RUA,"SAB, 06 JAN · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/362loldnihfj4frvv6p3lcs220ohc5bu0g6otae3j2nu8padlcqp4tbjnicevcqenja6l539idi7oa8bs17ft3qt0lj2n9vfbj69tsg.webp
FAMÍLIA MOADIR NO RIO SCENARIUM 03.01,"QUA, 03 JAN · 19:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2i9gpfl9h29kf4ra9dlvrel5qdqplaloa2ojutiskcbmgf4cn8v6ss8k6g07rhmcs519lfjq4u34eqtif78v8epkh75eue1bu64vifk.jpeg
Afroribeirinhos - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUI, 18 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2laueosdv5dkmsphhge0gbkaaj9d99r9q2vq6ujn3u8o4bt23jjsuefrdo58ol77cvgpditkaa87fksa9l2nqel7jg9biao3pqgevja.jpeg
SETE CABEÇAS - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUA, 24 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/27qbvpvta7qmc926f94qe0ln37ddg1hc8fsbda013uhhflvd64i8tr15ovutl5078s514tv12e6l76buq714f28qshe53q8tma70bt0.jpeg
JULIA VARGAS - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUI, 25 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1aemiqal1id7bu6fbp8qgmkoojqk0b3c2kcatevnk98g3vs3q7lb509ogokiejncjhoc8n6mg91ls9v39nprsnlps9ooppol45qg2h7.webp
Deu Samba,"SAB, 13 JAN · 21:00","Teatro Cândido Mendes - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1kidb0bbc0ct2aa6gm4h02cud32ad1h9phjfm9snenpkg99tkp3kq87k2iedas3lh071qf9v63t6106mvcii0ljco248r6u7rsen939.jpeg
BAILE FUNK DA REBECCA,"SAB, 20 JAN · 22:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/34euoarhq1pilp9db3l2uke94ug1ku281a08o68r50uoqt84dnkhp1re2ojiu572mjp36aq2911karasro9047vhr3m6djh62i8q2jj.jpeg
FERIADO DO SANTO SÃO SEBASTIÃO BATERIA DA ESTÁCIO DE SÁ NO RIO SCENARIUM - 20.01,"SAB, 20 JAN · 20:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2lvuuo17i7355p76sq54al2rlpou9osud0uo2g3r3por4ktsu35n37pv6qrr8c6d54e6etodor54ks5jl79jqbsp4qst0eh3af18u2d.jpeg
TRIBUTO A PEARL JAM COM BLACK CIRCLE NO RIO SCENARIUM,"SEX, 19 JAN · 19:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2iu0i9ir7oudrr533c5387g1ntd8mu6v0i5uuh40a08qtd14vq2qn9oakrebs5ct8q7h3uc0raqsaosvak8ofpl2j548mb7pdn5it6a.webp
FÁBIO JR.,"12 JAN
13 JAN","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2gu4e3vi4nmfbb4ndvunda8bo3d9hkap51c73dcntmgfkqoait93jqh3b4m5nmn3i9uvmmnba6o9lra0ju5c1di3j7g3cuv1dc8oio4.webp
TRIBUTO AO REI DO POP,"DOM, 28 JAN · 20:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1h4rkpf1p1cuthe5a1leddnghaeq7np4mmi104m86mh2llh6e7aiakvjpa6dp41om20h55rh7mnhvboqiohv1lm3ta01i7grfs20m1h.webp
SAMBA & FEIJOADA COM NANDO DO CAVACO 06.01,"SAB, 06 JAN · 12:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/ebtogqo5cn39t9lnrf3i03umrb6p3ah2rdb3n3pl1emf20ceukvktgttfp55du35cfk19t6gj3t74f3gjipoh9c2uqel492tda3h0i.jpeg
ANDREIA MARTINS NO RIO SCENARIUM 11.01,"QUI, 11 JAN · 19:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/2pq1tm03rqvfka2fn0onohi0uajel4hl5lndtmdl23u8mllj5n52ttek2cd57d5s3sejdsjk9vq1nhpuf6859fr0l8j66cda7bt3g6r.jpeg
Rooftop Party Réveillon,"DOM, 31 DEZ · 21:00","Hotel Yoo2 Rio de Janeiro - Rio de Janeiro, RJ",https://images.sympla.com.br/65521974d911c-xs.jpg
Celebração dos 105 Anos do Cordão da Bola Preta com Margarete Mendes,"SEX, 29 DEZ · 18:00","R. da Relação, 03 - Rio de Janeiro, RJ",https://images.sympla.com.br/65665b7e6c605-xs.png
Bloquinho RolêObrigatório,"SAB, 17 FEV · 15:00","Piscina Dos Amigos - Nova Iguaçu, RJ",https://images.sympla.com.br/656f1be0c9d80-xs.jpg
SAMBA BEACH,"SEX, 05 JAN · 21:00","Av. Atlântica, 2882 - Macaé, RJ",https://images.sympla.com.br/6584e80618d04-xs.jpg
Cafézinho & Expreimental,"20 JAN
21 JAN","Local a definir - Teresópolis, RJ",https://images.sympla.com.br/655f536369aac-xs.png
Réveillon ALL INCLUSIVE Copacabana Restaurante Italiano,"DOM, 31 DEZ · 19:00","Av. Atlântica, s/n - Rio de Janeiro, RJ",https://images.sympla.com.br/657b4f9a89ce0-xs.jpg
Garage Jam: Black Sabbath,"SAB, 02 MAR · 20:00","Garage Grindhouse - Rio de Janeiro, RJ",https://images.sympla.com.br/6569d1a58a8ba-xs.png
LoveTimeJazz - FESTIVAL DE VERÃO NO DOLORES CLUB,"SEX, 12 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/7n18begr3aot0kql4bvv5l4bqh0s4l7d8rdsk3pphcloto8tbqvr4e65ept2h0vtfq2qq362vqibjpa85v4n0m26v36sdjg40jbk0f.jpeg
PABLO VARES - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUI, 11 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1cb45dmqvvccmabfe266qajqgbcr4nsr4ln8prefce2jp8t47goocql1h72codo3uqlv4p990s8v56gphjhmqouhn4mt702nb26cb31.jpeg
MARIA GADU - QUEM SABE ISSO QUER DIZER AMOR,"SAB, 09 MAR · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/114bt6emi20t0qugipfpodftq6pb70q5llm6h3sio7q7c06hou28f131utsr9h7um5k13laik0t23sr9mqssk3ern6c6kfv7kaijtfa.webp
ANA CAÑAS CANTA BELCHIOR,"DOM, 26 MAI · 20:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/159pjo7it9ohggk3pfic643iaje1hp6ptkm29djig9e022dsunc5g3fd6s4ilrad9f2gdmouaeevlvbcg96h24666j9vecagk3ste9s.webp
BADI ASSAD - FESTIVAL DE VERÃO NO DOLORES CLUB,"QUA, 10 JAN · 19:00","Dolores Club - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3ndknkeefqv5a0vhd8usj3meq0tiul6gdgibu1ce16nmtj0v3arbkl20d8rg3rm9qdeskodrh4tsd5d8s8r40t0f0ig3h2ke3gr7iji.jpeg
MARIZA,"SEX, 26 ABR · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3vacp23663c2m94cpcoajbdc4nf2que4q6fnhshpn61be8ul629c5hv97aiqu3hmp8cjhp6klg74t0e0in57f437jbd0uh9vl7p1je5.webp
Regina Martins & Trio Julio – “Falando de amor”,"QUI, 25 JAN · 19:00","Teatro Brigitte Blair - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/vlnkmaddgq2f3qb623aqf5q78419p8vq6frdd7eoep5ed634n6bk6eags27mi4qd612uje676cjbl400oj2uqqt83g49ejacugq3fi.webp
TRETONA,"SAB, 30 DEZ · 22:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1url8v622nt7maclbpskr0j10pfkqms7vtgihvq59rianvi10p6s9mbqg7u8bf5lq55t2mdgiss7srjg2r5tvpnv58f74kqc8l41jtg.webp
SAMBA & FEIJOADA COM A FAMÍLIA MOADIR 30.12,"SAB, 30 DEZ · 12:00","Rio Scenarium - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/3f2bcbiqdg69u11vkvrlrtu153vi74pkk0g4t3o3288sk3lu1ge7fj0lbrov0rds6c037fig3gbvjvft02g8tigdml2mib3pvh8p2rg.jpeg
MÔNICA SALMASO - MINHA CASA,"SAB, 24 FEV · 21:00","Vivo Rio - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/78pl6hijht5udc1j3vme0cknngr6efjp9vdc2ivsonqmsuk8adlqtkqj2csn31b88s3aqgjllisogbmkfsp56im8ru73qquomj104s.jpeg
THE FEVERS – DO VINIL AO DIGITAL,"QUI, 01 FEV · 20:00","Teatro Riachuelo RJ - Rio de Janeiro, RJ",https://assets.bileto.sympla.com.br/eventmanager/production/1kaolluam6r60nlkmj7lvhdrjokdt8cahjv16bcircgb1rrvr4qpmsptthapkuhssnrfc5mhmvs6k7nvotlslilss5d2h9r30uhbpau.jpeg
Bronx Festival,"SAB, 13 JAN · 16:00","Verde Vila - Rio de Janeiro, RJ",https://images.sympla.com.br/6577440650224-xs.png
Bon Jovi Tributo em Bangu com a banda BAD MEDICINE,"SEX, 19 JAN · 21:00","BAR DO CHICO - Rio de Janeiro, RJ",https://images.sympla.com.br/6578fc001825a-xs.jpg
DISCO NIGHTS | EDIÇÃO ESPECIUAL 26 ANOS,"DOM, 25 FEV · 18:00","Olimpo - Rio de Janeiro, RJ",https://images.sympla.com.br/65847365da24a-xs.jpg
"SHOW DO DAVIZINHO, ABERTURA PELA UNIDOS DO JACAREZINHO E DJ RISADA, REALIZAÇÃO: STELLA-PRODUÇÕES","SAB, 20 JAN · 21:00","Unidos do Jacarezinho - Rio de Janeiro, RJ",https://images.sympla.com.br/656e3321b17cd-xs.jpg
Kizomba Reveillon | Reveillon Rio de Janeiro | Kizomba Party,"05 DEZ
31 DEZ","Praia do Pepino - Rio de janeiro, RJ",https://images.sympla.com.br/656f74326d4bc-xs.jpg
Réveillon,"DOM, 31 DEZ · 20:00","Casa do Jimmy - Rio de Janeiro, RJ",https://images.sympla.com.br/656a65acdb312-xs.jpg
Festa de réveillon,"DOM, 31 DEZ · 22:00","Point do voo - Armação dos Búzios, RJ",https://images.sympla.com.br/657f9391ad503-xs.jpg
SOMEONE LIKE YOU TRIBUTE ADELE,"SEX, 26 JAN · 20:00","Teatro Joel Barcellos | Rio das Ostras - Rio das Ostras, RJ",https://images.sympla.com.br/65527b200ec51-xs.jpg
Jefinho à vontade,"SEX, 12 JAN · 19:00","Calçada Bar - Rio de Janeiro, RJ",https://images.sympla.com.br/6575f23ea4a91-xs.jpg
SWEET SUNSET,"DOM, 14 JAN · 14:00","ROOFTOP VOGUE SQUARE FASHION HOTEL - Rio de Janeiro, RJ",https://images.sympla.com.br/6585dd236ba05-xs.jpg
HOT NIGHT MUSIC FESTA DO HAWAII,"SEX, 19 JAN · 19:00","Cariocando - Rio de Janeiro, RJ",https://images.sympla.com.br/658a2a3998de0-xs.png
RÉVEILLON 2024 ALL INCLUSIVE FINNS RIO BEACH CLUB- PRAIA COPACABANA,"DOM, 31 DEZ · 21:00","Finns Rio Beach Club - Rio de Janeiro, RJ",https://images.sympla.com.br/656cea3a5587c-xs.jpg
Réveillon de Boteco 2024,"DOM, 31 DEZ · 20:00","Tô No Bar - Rio de Janeiro, RJ",https://images.sympla.com.br/65836eb2350c2-xs.jpg
FURIOSA FEST - 1ª EDIÇÃO,"SAB, 06 JAN · 16:00","Quadra da Escola de Samba Lins Imperial - Rio de Janeiro, RJ",https://images.sympla.com.br/657344164ee9a-xs.png
Sweet Vacation,"SEX, 12 JAN · 22:00","Boate Up Turn - Rio de Janeiro, RJ",https://images.sympla.com.br/65891bdf37e3b-xs.png
Remada de Réveillon,"DOM, 31 DEZ · 22:00","Universo Paddle Surf - Rio de Janeiro, RJ",https://images.sympla.com.br/656486b2e4a91-xs.jpg
VIOHALLEY - 13/01 COORDENADAS,"SAB, 13 JAN · 21:00","Rua da Passagem, 19 - Rio de Janeiro, RJ",https://images.sympla.com.br/657a6fdfa16e3-xs.jpg
INFERNO,"SEX, 12 JAN · 20:00","Trick Trick Pub - Rio das Ostras, RJ",https://images.sympla.com.br/65822aa165ec5-xs.jpg
Macaco Sapiens e Esquadrão Sonzera Total - Juntos e Misturados !,"DOM, 14 JAN · 19:00","Audio Rebel - Rio de Janeiro, RJ",https://images.sympla.com.br/655e5d1215c85-xs.jpg
SIMAS IN HIGH,"DOM, 28 ABR · 17:00","Local a definir - Rio de Janeiro, RJ",https://images.sympla.com.br/6573b1409b28b-xs.png
POP DIVAS - Rio 40 graus,"TER, 02 JAN · 23:00","Galeria Café - Rio de Janeiro, RJ",https://images.sympla.com.br/658ab8a3a7b85-xs.jpg
1º baile inclusivo da ilha do governador,"SEX, 23 FEV · 15:00","Areninha Carioca Renato Russo - Rio de Janeiro, RJ",https://images.sympla.com.br/6565ff4ee7526-xs.png
Malvadão Party / Pré Carnaval,"SAB, 03 FEV · 22:00","Praia de Tubiacanga - Rio de Janeiro, RJ",https://images.sympla.com.br/65835a7fc6a0f-xs.jpg
Aniversário Índia e Fernando,"DOM, 04 FEV · 11:00","Sitio Recreio Festas e Eventos - Rio de Janeiro, RJ",https://images.sympla.com.br/657b201701b11-xs.jpg
Roc Hard Male Enhancement,"23 JAN
25 JAN","New York City Center - Rio de Janeiro, RJ",https://images.sympla.com.br/63cd5229cb2c2-xs.png
Pré-Réveillon Vista-se de Axé,"QUI, 28 DEZ · 18:00","Santa Teresa Hotel RJ - MGallery - Rio de Janeiro, RJ",https://images.sympla.com.br/6585a89902ec6-xs.png
REVEILLON NAS ILHAS 2024 !,"DOM, 31 DEZ · 21:30","Estrada da Barra da Tijuca, 793 - casa 30 - Rio de Janeiro, RJ",https://images.sympla.com.br/657de8900e3c5-xs.png
Sambalá Amor | 13.01,"SAB, 13 JAN · 16:00","Espaco Cultural E Gastronomico Marcio Conde - Rio de Janeiro, RJ",https://images.sympla.com.br/6577a5a50a404-xs.jpg
ALQUIMIA FESTIVAL,"SAB, 13 JAN · 18:00","Clube Recôncavo de Sepetiba - Rio de Janeiro, RJ",https://images.sympla.com.br/655becd6b4be5-xs.png
TRAP FESTIVAL COM CHEFIN,"04 JAN
06 FEV","Cabaré casa show - Duque de Caxias, RJ",https://images.sympla.com.br/656e507c44fff-xs.png
Vitrine do samba,"DOM, 14 JAN · 17:00","sitio são Francisco - Armação dos Búzios, RJ",https://images.sympla.com.br/657e173bb5319-xs.png
Paradise Party,"SAB, 13 JAN · 12:00","MANSÃO RÚSTICA - Maricá, RJ",https://images.sympla.com.br/6583739ddc3d0-xs.png
Réveillon Buzios 40 +,"DOM, 31 DEZ · 21:00","Mansão da Praia - Armação dos Búzios, RJ",https://images.sympla.com.br/6550a82dca3dc-xs.jpg
Réveillon do Clandestino.,"DOM, 31 DEZ · 20:00","R. Cmte. Rubens Silva, 125 - Rio de Janeiro, RJ",https://images.sympla.com.br/653186746ef09-xs.png
Forró Fyah verão 2024- Forró Didoido,"SAB, 20 JAN · 18:00","Tales Tabacaria - Campos dos Goytacazes, RJ",https://images.sympla.com.br/656a695fdfae5-xs.jpg
Forró Fyah Verão 2024- Os 3 da Planície,"SEX, 12 JAN · 18:00","Tales Tabacaria - Campos dos Goytacazes, RJ",https://images.sympla.com.br/656a66c4a923e-xs.jpg
2° edição SouRio roots,"SAB, 27 JAN · 22:00","Cria Arte em Movimento - Rio de Janeiro, RJ",https://images.sympla.com.br/656ce14d3fda1-xs.jpg
Forró Fyah Verão 2024 -Trio Lamparão,"SAB, 06 JAN · 18:00","Tales Tabacaria - Campos dos Goytacazes, RJ",https://images.sympla.com.br/656a5e4738bc0-xs.jpg
AmArte feat. Kombat DJ: FESTA NO BARCO AO PÔR DO SOL COM DJs,"SAB, 13 JAN · 14:00","Quadrado da Urca - Rio de Janeiro, RJ",https://images.sympla.com.br/658028cac6604-xs.jpg
15 ANOS DA IRA JOVEM VASCO - NIT/SG,"SAB, 20 JAN · 14:00","Espaço Thiago Cúrio - São Gonçalo, RJ",https://images.sympla.com.br/65861113524ce-xs.jpg
tbtfest,"SAB, 03 FEV · 20:00","Espaço Show - Nova Iguaçu, RJ",https://images.sympla.com.br/657cb9c86f701-xs.jpg
LET'S GO FEST,"SAB, 23 MAR · 21:00","Praça Montese - Pau Grande - Magé, RJ",https://images.sympla.com.br/657373fb0f608-xs.png
Forró Fyah Verão 2024- Trio Lamparão,"SAB, 03 FEV · 18:00","Tales Tabacaria - Campos dos Goytacazes, RJ",https://images.sympla.com.br/656a6d24a8d8f-xs.jpg
"REVEILLON HELLO, GOODBYE 23/24","DOM, 31 DEZ · 20:00","Bistrô do Poeta - Valença, RJ",https://images.sympla.com.br/64f69da950f95-xs.jpg
Réveillon Búzios RJ (5 dias de festas OPEN BAR e Hospedagem) Casa do Embaixador,"28 DEZ
02 JAN","sheiliane r s brito - Armação dos Búzios, RJ",https://images.sympla.com.br/652412a422af4-xs.jpg
50 Harpas – Concerto & Festival Celta,"DOM, 11 AGO · 17:30","Uaná Etê Jardim Ecológico - Engenheiro Paulo de Frontin, RJ",https://images.sympla.com.br/652c24bb9acbe-xs.jpg
Réveillon Verão Vermelho 2024,"DOM, 31 DEZ · 22:00","Verão Vermelho 47 - Rio de Janeiro, RJ",https://images.sympla.com.br/6539e72ad94a1-xs.jpg
POOL PARTY COM FEIJOADA E RODA DE SAMBA COM CANTOR SORRISO E CONVIDADOS,"DOM, 04 FEV · 09:00","SÍTIO DOS NETINHOS - Seropédica, RJ",https://images.sympla.com.br/6544f5c6461bb-xs.jpg
FOLIA DO LAERT,"DOM, 10 MAR · 09:00","Local a definir - Rio de Janeiro, RJ",https://images.sympla.com.br/65459f5d63d1e-xs.png
Malibu Party - Edição: Summer Date,"SEX, 02 FEV · 20:00","Mansão Malibu - Rio de Janeiro, RJ",https://images.sympla.com.br/6547ddadb9706-xs.png
24º Réveillon Camboinhas,"DOM, 31 DEZ · 22:00","R. Profa. Beatriz Pereira das Neves, 2 - Niterói, RJ",https://images.sympla.com.br/655e96cb13d21-xs.png
HAWAII CARIOCA - ANO NOVO BAR & CO,"27 OUT
31 DEZ","Bar&Co - Rio de Janeiro, RJ",https://images.sympla.com.br/653a670d29360-xs.png
Nome do Evento,Data,Localização,Imagem
Nome do Evento,Data,Localização,Imagem
